Timestamp_RPI,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Rotate_x,Rotate_y,Motion_Label
2018-01-02T12:13:02.050817,-6329,-3037,960,516,-14824,15996,-42,-1,8
2018-01-02T12:13:02.258247,-5318,-3044,166,-160,3992,15348,14,0,8
2018-01-02T12:13:02.466387,2117,-384,-1291,4712,-3544,18320,-10,-14,8
2018-01-02T12:13:02.674052,674,-1247,4573,3460,-7092,12948,-27,-13,8
2018-01-02T12:13:02.881281,3863,-2584,172,1340,-4096,14844,-15,-4,8
2018-01-02T12:13:03.088061,6158,614,-164,-2404,-8236,13948,-30,8,8
2018-01-02T12:13:03.295464,-3395,1929,-520,-1368,-10588,10332,-45,5,8
2018-01-02T12:13:03.502453,3059,-2935,3691,4648,-3268,19060,-9,-13,8
2018-01-02T12:13:03.709377,2988,2187,-1971,3892,1912,21472,5,-10,8
2018-01-02T12:13:03.916241,1724,1467,3291,-3124,1108,16804,3,10,8
2018-01-02T12:13:04.123729,5183,927,1363,-1356,12176,19068,32,3,8
2018-01-02T12:13:04.330689,-2660,-1102,902,-320,-8060,17208,-25,0,8
2018-01-02T12:13:04.537616,1191,766,-2142,3292,-7576,20156,-20,-8,8
2018-01-02T12:13:04.744503,5140,7264,-4011,-3988,-7060,20660,-18,10,8
2018-01-02T12:13:04.951229,2367,-458,-2189,972,-2036,17484,-6,-3,8
2018-01-02T12:13:05.158290,-250,-3935,1129,4180,7964,19936,21,-11,8
2018-01-02T12:13:05.365460,6391,-2566,3590,2204,1296,21164,3,-5,8
2018-01-02T12:13:05.572513,-4856,98,4400,-4724,-13452,19320,-34,11,8
2018-01-02T12:13:05.779394,4082,1114,4636,4348,4268,8004,25,-25,8
2018-01-02T12:13:05.986876,725,2276,1412,668,408,14556,1,-2,8
2018-01-02T12:13:06.194034,8042,2344,-383,4108,7464,15364,25,-13,8
2018-01-02T12:13:06.401716,867,-861,-1523,-1212,-1900,10268,-10,6,8
2018-01-02T12:13:06.609858,-726,960,3105,-8828,-1004,18264,-2,25,8
2018-01-02T12:13:06.817620,4451,-2387,2226,-4440,6620,19648,18,12,8
2018-01-02T12:13:07.025175,4108,2347,-728,-2168,836,20324,2,6,8
2018-01-02T12:13:07.232975,359,-730,-828,5208,2076,23528,4,-12,8
2018-01-02T12:13:07.441015,-2870,464,2046,-4768,-11224,10072,-45,17,8
2018-01-02T12:13:07.648851,-309,-1857,2465,2328,-6324,13172,-25,-9,8
2018-01-02T12:13:07.856243,-3261,-797,3750,-2952,-6704,10776,-30,13,8
2018-01-02T12:13:08.063994,1537,1488,-907,2532,1720,18124,5,-7,8
2018-01-02T12:13:08.272506,-1345,1150,-4249,832,-5936,11196,-27,-3,8
2018-01-02T12:13:08.481987,218,919,-2285,-1148,-172,16012,0,4,8
2018-01-02T12:13:08.689958,-5075,-1569,218,-1248,-8920,6556,-53,6,8
2018-01-02T12:13:08.897481,1545,-1060,2735,4284,-7320,13252,-27,-15,8
2018-01-02T12:13:09.105190,-7603,-2171,491,772,-8200,10000,-39,-3,8
2018-01-02T12:13:09.312553,8541,2880,-6160,2844,10636,20684,26,-6,8
2018-01-02T12:13:09.521138,-264,291,-2021,-1548,-3260,14076,-12,6,8
2018-01-02T12:13:09.728170,-7963,-2540,1415,-2412,-11304,10240,-47,8,8
2018-01-02T12:13:09.934884,9770,1864,-2530,6848,10272,20280,25,-16,8
2018-01-02T12:13:10.142053,-4461,-3217,8696,-1728,-12676,15324,-39,4,8
2018-01-02T12:13:10.348933,2457,814,273,6344,-13760,20356,-32,-14,8
2018-01-02T12:13:10.555756,7138,6710,-5395,2588,10344,21252,25,-6,8
2018-01-02T12:13:10.762701,-2049,745,-3066,1092,-2780,18856,-8,-3,8
2018-01-02T12:13:10.969878,4109,-2795,1443,-1252,-4572,12008,-20,5,8
2018-01-02T12:13:11.176718,4481,62,2985,784,240,27388,0,-1,8
2018-01-02T12:13:11.383524,-6010,-6463,3004,-3620,-4232,17200,-13,11,8
2018-01-02T12:13:11.590473,2804,2218,580,5172,-1864,16796,-6,-17,8
2018-01-02T12:13:11.797316,-9533,-2959,-2350,144,-15640,10608,-55,0,8
2018-01-02T12:13:12.004470,-3800,3446,-1063,-3432,-10204,7088,-52,15,8
